cluster_id,type,task_count,total_exec_cost,total_comm_volume,avg_affinity,max_criticality,primary_chiplet,spill_count
392,COMM_HEAVY,1,3173,0,0.0000,MEDIUM,0,0
393,COMM_HEAVY,1,3594,0,0.0000,MEDIUM,1,0
394,COMM_HEAVY,1,2182,0,0.0000,MEDIUM,2,0
395,COMM_HEAVY,1,2321,0,0.0000,MEDIUM,3,0
396,COMM_HEAVY,1,3755,0,0.0000,MEDIUM,4,0
397,COMM_HEAVY,1,3521,0,0.0000,MEDIUM,5,0
398,COMM_HEAVY,1,3852,0,0.0000,MEDIUM,6,0
399,COMM_HEAVY,1,2465,0,0.0000,MEDIUM,0,0
400,COMM_HEAVY,1,3615,0,0.0000,MEDIUM,1,0
401,COMM_HEAVY,1,2216,0,0.0000,MEDIUM,2,0
402,COMM_HEAVY,1,3204,0,0.0000,MEDIUM,3,0
403,COMM_HEAVY,1,3153,0,0.0000,MEDIUM,4,0
404,COMM_HEAVY,1,2792,0,0.0000,MEDIUM,5,0
405,COMM_HEAVY,1,2852,0,0.0000,MEDIUM,6,0
406,COMM_HEAVY,1,3860,0,0.0000,MEDIUM,0,0
407,COMM_HEAVY,1,3429,0,0.0000,MEDIUM,1,0
408,COMM_HEAVY,1,2624,0,0.0000,MEDIUM,2,0
409,COMM_HEAVY,1,3126,0,0.0000,MEDIUM,3,0
410,COMM_HEAVY,1,2118,0,0.0000,MEDIUM,4,0
411,COMM_HEAVY,1,3328,0,0.0000,MEDIUM,5,0
412,COMM_HEAVY,1,3611,0,0.0000,MEDIUM,6,0
413,COMM_HEAVY,1,2732,0,0.0000,MEDIUM,0,0
414,COMM_HEAVY,1,2710,0,0.0000,MEDIUM,1,0
415,COMM_HEAVY,1,3747,0,0.0000,MEDIUM,2,0
416,COMM_HEAVY,1,3558,0,0.0000,MEDIUM,3,0
417,COMM_HEAVY,1,3929,0,0.0000,MEDIUM,4,0
418,COMM_HEAVY,1,2199,0,0.0000,MEDIUM,5,0
419,COMM_HEAVY,1,2236,0,0.0000,MEDIUM,6,0
420,COMM_HEAVY,1,2295,0,0.0000,MEDIUM,0,0
421,COMM_HEAVY,1,2468,0,0.0000,MEDIUM,1,0
422,COMM_HEAVY,1,3253,0,0.0000,MEDIUM,2,0
423,COMM_HEAVY,1,3626,0,0.0000,MEDIUM,3,0
424,COMM_HEAVY,1,3910,0,0.0000,MEDIUM,4,0
425,COMM_HEAVY,1,2626,0,0.0000,MEDIUM,5,0
426,COMM_HEAVY,1,3979,0,0.0000,MEDIUM,6,0
427,COMM_HEAVY,1,2483,0,0.0000,MEDIUM,0,0
428,COMM_HEAVY,1,3137,0,0.0000,HIGH,1,0
429,COMM_HEAVY,1,3305,0,0.0000,HIGH,2,0
430,COMM_HEAVY,1,3109,0,0.0000,HIGH,3,0
431,COMM_HEAVY,4,8943,290,0.6480,HIGH,4,0
432,COMM_HEAVY,1,2760,0,0.0000,MEDIUM,5,0
433,COMM_HEAVY,1,3904,0,0.0000,MEDIUM,6,0
434,COMM_HEAVY,1,3044,0,0.0000,MEDIUM,0,0
435,COMM_HEAVY,1,2130,0,0.0000,MEDIUM,1,0
436,COMM_HEAVY,1,3059,0,0.0000,MEDIUM,2,0
437,COMM_HEAVY,1,3925,0,0.0000,MEDIUM,3,0
438,COMM_HEAVY,1,2047,0,0.0000,MEDIUM,4,0
439,COMM_HEAVY,1,2722,0,0.0000,MEDIUM,5,0
440,COMM_HEAVY,1,3210,0,0.0000,MEDIUM,6,0
441,COMM_HEAVY,1,2518,0,0.0000,MEDIUM,0,0
442,COMM_HEAVY,1,3451,0,0.0000,MEDIUM,1,0
443,COMM_HEAVY,1,3213,0,0.0000,MEDIUM,2,0
444,COMM_HEAVY,1,2335,0,0.0000,MEDIUM,3,0
445,COMM_HEAVY,1,2068,0,0.0000,MEDIUM,4,0
446,COMM_HEAVY,1,2706,0,0.0000,MEDIUM,5,0
447,COMM_HEAVY,1,2231,0,0.0000,MEDIUM,6,0
448,COMM_HEAVY,1,3188,0,0.0000,MEDIUM,0,0
449,COMM_HEAVY,1,3987,0,0.0000,MEDIUM,1,0
450,COMM_HEAVY,1,2458,0,0.0000,MEDIUM,2,0
451,COMM_HEAVY,1,3271,0,0.0000,MEDIUM,3,0
452,COMM_HEAVY,1,3076,0,0.0000,MEDIUM,4,0
453,COMM_HEAVY,1,3213,0,0.0000,MEDIUM,5,0
454,COMM_HEAVY,1,2981,0,0.0000,MEDIUM,6,0
455,COMM_HEAVY,1,2297,0,0.0000,MEDIUM,0,0
456,COMM_HEAVY,1,2505,0,0.0000,MEDIUM,1,0
457,COMM_HEAVY,1,3530,0,0.0000,MEDIUM,2,0
458,COMM_HEAVY,1,3849,0,0.0000,MEDIUM,3,0
459,COMM_HEAVY,1,2510,0,0.0000,MEDIUM,4,0
460,COMM_HEAVY,1,3625,0,0.0000,MEDIUM,5,0
461,COMM_HEAVY,1,2036,0,0.0000,MEDIUM,6,0
462,COMM_HEAVY,1,2221,0,0.0000,MEDIUM,0,0
463,COMM_HEAVY,1,3872,0,0.0000,MEDIUM,1,0
464,COMM_HEAVY,1,3218,0,0.0000,MEDIUM,2,0
465,COMM_HEAVY,1,2426,0,0.0000,MEDIUM,3,0
466,COMM_HEAVY,1,2889,0,0.0000,MEDIUM,4,0
467,COMM_HEAVY,1,2614,0,0.0000,MEDIUM,5,0
468,COMM_HEAVY,1,3715,0,0.0000,MEDIUM,6,0
469,COMM_HEAVY,1,3454,0,0.0000,MEDIUM,0,0
470,COMM_HEAVY,1,2334,0,0.0000,MEDIUM,1,0
471,COMM_HEAVY,1,2985,0,0.0000,MEDIUM,2,0
472,COMM_HEAVY,1,2530,0,0.0000,MEDIUM,3,0
473,COMM_HEAVY,1,2194,0,0.0000,MEDIUM,4,0
474,COMM_HEAVY,1,3024,0,0.0000,MEDIUM,5,0
475,COMM_HEAVY,1,3026,0,0.0000,MEDIUM,6,0
476,COMM_HEAVY,1,2787,0,0.0000,MEDIUM,0,0
477,COMM_HEAVY,1,2322,0,0.0000,HIGH,1,0
478,COMM_HEAVY,1,2427,0,0.0000,HIGH,2,0
479,COMM_HEAVY,1,3026,0,0.0000,HIGH,3,0
480,COMM_HEAVY,4,9292,279,0.6323,HIGH,4,0
481,COMM_HEAVY,1,3952,0,0.0000,MEDIUM,5,0
482,COMM_HEAVY,1,2046,0,0.0000,MEDIUM,6,0
483,COMM_HEAVY,1,2349,0,0.0000,MEDIUM,0,0
484,COMM_HEAVY,1,2175,0,0.0000,MEDIUM,1,0
485,COMM_HEAVY,1,3957,0,0.0000,MEDIUM,2,0
486,COMM_HEAVY,1,3237,0,0.0000,MEDIUM,3,0
487,COMM_HEAVY,1,3008,0,0.0000,MEDIUM,4,0
488,COMM_HEAVY,1,3026,0,0.0000,MEDIUM,5,0
489,COMM_HEAVY,1,2689,0,0.0000,MEDIUM,6,0
490,COMM_HEAVY,1,3287,0,0.0000,MEDIUM,0,0
491,COMM_HEAVY,1,3311,0,0.0000,MEDIUM,1,0
492,COMM_HEAVY,1,3091,0,0.0000,MEDIUM,2,0
493,COMM_HEAVY,1,2211,0,0.0000,MEDIUM,3,0
494,COMM_HEAVY,1,3172,0,0.0000,MEDIUM,4,0
495,COMM_HEAVY,1,2600,0,0.0000,MEDIUM,5,0
496,COMM_HEAVY,1,3739,0,0.0000,MEDIUM,6,0
497,COMM_HEAVY,1,3812,0,0.0000,MEDIUM,0,0
498,COMM_HEAVY,1,3345,0,0.0000,MEDIUM,1,0
499,COMM_HEAVY,1,2160,0,0.0000,MEDIUM,2,0
500,COMM_HEAVY,1,2916,0,0.0000,MEDIUM,3,0
501,COMM_HEAVY,1,3584,0,0.0000,MEDIUM,4,0
502,COMM_HEAVY,1,3019,0,0.0000,MEDIUM,5,0
503,COMM_HEAVY,1,3395,0,0.0000,MEDIUM,6,0
504,COMM_HEAVY,1,3886,0,0.0000,MEDIUM,0,0
505,COMM_HEAVY,1,3705,0,0.0000,MEDIUM,1,0
506,COMM_HEAVY,1,2671,0,0.0000,MEDIUM,2,0
507,COMM_HEAVY,1,2788,0,0.0000,MEDIUM,3,0
508,COMM_HEAVY,1,3998,0,0.0000,MEDIUM,4,0
509,COMM_HEAVY,1,3828,0,0.0000,MEDIUM,5,0
510,COMM_HEAVY,1,3397,0,0.0000,MEDIUM,6,0
511,COMM_HEAVY,1,3898,0,0.0000,MEDIUM,0,0
512,COMM_HEAVY,1,3522,0,0.0000,MEDIUM,1,0
513,COMM_HEAVY,1,3469,0,0.0000,MEDIUM,2,0
514,COMM_HEAVY,1,2981,0,0.0000,MEDIUM,3,0
515,COMM_HEAVY,1,2195,0,0.0000,MEDIUM,4,0
516,COMM_HEAVY,1,3064,0,0.0000,MEDIUM,5,0
517,COMM_HEAVY,1,3546,0,0.0000,MEDIUM,6,0
518,COMM_HEAVY,1,2191,0,0.0000,MEDIUM,0,0
519,COMM_HEAVY,1,2679,0,0.0000,MEDIUM,1,0
520,COMM_HEAVY,1,3048,0,0.0000,MEDIUM,2,0
521,COMM_HEAVY,1,2324,0,0.0000,MEDIUM,3,0
522,COMM_HEAVY,1,3421,0,0.0000,MEDIUM,4,0
523,COMM_HEAVY,1,2095,0,0.0000,MEDIUM,5,0
524,COMM_HEAVY,1,3231,0,0.0000,MEDIUM,6,0
525,COMM_HEAVY,1,2752,0,0.0000,MEDIUM,0,0
526,COMM_HEAVY,1,3105,0,0.0000,HIGH,1,0
527,COMM_HEAVY,1,2362,0,0.0000,HIGH,2,0
528,COMM_HEAVY,1,3149,0,0.0000,HIGH,3,0
529,COMM_HEAVY,1,3611,0,0.0000,HIGH,4,0
530,COMM_HEAVY,4,11691,236,0.5839,HIGH,5,0
531,COMM_HEAVY,1,3943,0,0.0000,MEDIUM,6,0
532,COMM_HEAVY,1,2834,0,0.0000,MEDIUM,0,0
533,COMM_HEAVY,1,2180,0,0.0000,MEDIUM,1,0
534,COMM_HEAVY,1,3156,0,0.0000,MEDIUM,2,0
535,COMM_HEAVY,1,3619,0,0.0000,MEDIUM,3,0
536,COMM_HEAVY,1,2457,0,0.0000,MEDIUM,4,0
537,COMM_HEAVY,1,2812,0,0.0000,MEDIUM,5,0
538,COMM_HEAVY,1,2333,0,0.0000,MEDIUM,6,0
539,COMM_HEAVY,1,2055,0,0.0000,MEDIUM,0,0
540,COMM_HEAVY,1,3817,0,0.0000,MEDIUM,1,0
541,COMM_HEAVY,1,3584,0,0.0000,MEDIUM,2,0
542,COMM_HEAVY,1,2596,0,0.0000,MEDIUM,3,0
543,COMM_HEAVY,1,3292,0,0.0000,MEDIUM,4,0
544,COMM_HEAVY,1,2411,0,0.0000,MEDIUM,5,0
545,COMM_HEAVY,1,3771,0,0.0000,MEDIUM,6,0
546,COMM_HEAVY,1,3069,0,0.0000,MEDIUM,0,0
547,COMM_HEAVY,1,3992,0,0.0000,MEDIUM,1,0
548,COMM_HEAVY,1,3804,0,0.0000,MEDIUM,2,0
549,COMM_HEAVY,1,3053,0,0.0000,MEDIUM,3,0
550,COMM_HEAVY,1,3316,0,0.0000,MEDIUM,4,0
551,COMM_HEAVY,1,2573,0,0.0000,MEDIUM,5,0
552,COMM_HEAVY,1,2277,0,0.0000,MEDIUM,6,0
553,COMM_HEAVY,1,3935,0,0.0000,MEDIUM,0,0
554,COMM_HEAVY,1,2802,0,0.0000,MEDIUM,1,0
555,COMM_HEAVY,1,2931,0,0.0000,MEDIUM,2,0
556,COMM_HEAVY,1,3327,0,0.0000,MEDIUM,3,0
557,COMM_HEAVY,1,2287,0,0.0000,MEDIUM,4,0
558,COMM_HEAVY,1,2441,0,0.0000,MEDIUM,5,0
559,COMM_HEAVY,1,3561,0,0.0000,MEDIUM,6,0
560,COMM_HEAVY,1,2608,0,0.0000,MEDIUM,0,0
561,COMM_HEAVY,1,2612,0,0.0000,MEDIUM,1,0
562,COMM_HEAVY,1,3119,0,0.0000,MEDIUM,2,0
563,COMM_HEAVY,1,2411,0,0.0000,MEDIUM,3,0
564,COMM_HEAVY,1,3371,0,0.0000,MEDIUM,4,0
565,COMM_HEAVY,1,3293,0,0.0000,MEDIUM,5,0
566,COMM_HEAVY,1,3364,0,0.0000,MEDIUM,6,0
567,COMM_HEAVY,1,2966,0,0.0000,MEDIUM,0,0
568,COMM_HEAVY,1,3932,0,0.0000,MEDIUM,1,0
569,COMM_HEAVY,1,2032,0,0.0000,MEDIUM,2,0
570,COMM_HEAVY,1,3404,0,0.0000,MEDIUM,3,0
571,COMM_HEAVY,1,2575,0,0.0000,MEDIUM,4,0
572,COMM_HEAVY,1,3693,0,0.0000,MEDIUM,5,0
573,COMM_HEAVY,1,2116,0,0.0000,MEDIUM,6,0
574,COMM_HEAVY,1,2307,0,0.0000,MEDIUM,0,0
575,COMM_HEAVY,1,3561,0,0.0000,MEDIUM,1,0
576,COMM_HEAVY,1,3215,0,0.0000,MEDIUM,2,0
577,COMM_HEAVY,1,2606,0,0.0000,HIGH,3,0
578,COMM_HEAVY,1,3557,0,0.0000,HIGH,4,0
579,COMM_HEAVY,1,2528,0,0.0000,HIGH,5,0
580,COMM_HEAVY,1,2627,0,0.0000,HIGH,6,0
581,COMM_HEAVY,4,8904,218,0.5162,HIGH,0,0
582,COMM_HEAVY,1,2998,0,0.0000,MEDIUM,1,0
583,COMM_HEAVY,1,2505,0,0.0000,MEDIUM,2,0
584,COMM_HEAVY,1,2835,0,0.0000,MEDIUM,3,0
585,COMM_HEAVY,1,3614,0,0.0000,MEDIUM,4,0
586,COMM_HEAVY,1,3623,0,0.0000,MEDIUM,5,0
587,COMM_HEAVY,1,3572,0,0.0000,MEDIUM,6,0
588,COMM_HEAVY,1,3610,0,0.0000,MEDIUM,0,0
589,COMM_HEAVY,1,2946,0,0.0000,MEDIUM,1,0
590,COMM_HEAVY,1,2612,0,0.0000,MEDIUM,2,0
591,COMM_HEAVY,1,3668,0,0.0000,MEDIUM,3,0
592,COMM_HEAVY,1,2631,0,0.0000,MEDIUM,4,0
593,COMM_HEAVY,1,2421,0,0.0000,MEDIUM,5,0
594,COMM_HEAVY,1,3306,0,0.0000,MEDIUM,6,0
595,COMM_HEAVY,1,3124,0,0.0000,MEDIUM,0,0
596,COMM_HEAVY,1,2505,0,0.0000,MEDIUM,1,0
597,COMM_HEAVY,1,3434,0,0.0000,MEDIUM,2,0
598,COMM_HEAVY,1,3938,0,0.0000,MEDIUM,3,0
599,COMM_HEAVY,1,3606,0,0.0000,MEDIUM,4,0
600,COMM_HEAVY,1,2932,0,0.0000,MEDIUM,5,0
601,COMM_HEAVY,1,3451,0,0.0000,MEDIUM,6,0
602,COMM_HEAVY,1,3073,0,0.0000,MEDIUM,0,0
603,COMM_HEAVY,1,2781,0,0.0000,MEDIUM,1,0
604,COMM_HEAVY,1,2764,0,0.0000,MEDIUM,2,0
605,COMM_HEAVY,1,2181,0,0.0000,MEDIUM,3,0
606,COMM_HEAVY,1,3487,0,0.0000,MEDIUM,4,0
607,COMM_HEAVY,1,2132,0,0.0000,MEDIUM,5,0
608,COMM_HEAVY,1,3622,0,0.0000,MEDIUM,6,0
609,COMM_HEAVY,1,3200,0,0.0000,MEDIUM,0,0
610,COMM_HEAVY,1,2328,0,0.0000,MEDIUM,1,0
611,COMM_HEAVY,1,3544,0,0.0000,MEDIUM,2,0
612,COMM_HEAVY,1,2206,0,0.0000,MEDIUM,3,0
613,COMM_HEAVY,1,2884,0,0.0000,MEDIUM,4,0
614,COMM_HEAVY,1,2473,0,0.0000,MEDIUM,5,0
615,COMM_HEAVY,1,2859,0,0.0000,MEDIUM,6,0
616,COMM_HEAVY,1,3364,0,0.0000,MEDIUM,0,0
617,COMM_HEAVY,1,3757,0,0.0000,MEDIUM,1,0
618,COMM_HEAVY,1,2368,0,0.0000,MEDIUM,2,0
619,COMM_HEAVY,1,2560,0,0.0000,MEDIUM,3,0
620,COMM_HEAVY,1,3444,0,0.0000,MEDIUM,4,0
621,COMM_HEAVY,1,3469,0,0.0000,MEDIUM,5,0
622,COMM_HEAVY,1,3275,0,0.0000,MEDIUM,6,0
623,COMM_HEAVY,1,3723,0,0.0000,MEDIUM,0,0
624,COMM_HEAVY,1,2479,0,0.0000,MEDIUM,1,0
625,COMM_HEAVY,1,3336,0,0.0000,MEDIUM,2,0
626,COMM_HEAVY,1,2060,0,0.0000,HIGH,3,0
627,COMM_HEAVY,1,3796,0,0.0000,HIGH,4,0
628,COMM_HEAVY,4,9900,215,0.5232,HIGH,5,0
629,COMM_HEAVY,1,3642,0,0.0000,MEDIUM,6,0
630,COMM_HEAVY,1,3309,0,0.0000,MEDIUM,0,0
631,COMM_HEAVY,1,3983,0,0.0000,MEDIUM,1,0
632,COMM_HEAVY,1,3777,0,0.0000,MEDIUM,2,0
633,COMM_HEAVY,1,2792,0,0.0000,MEDIUM,3,0
634,COMM_HEAVY,1,3033,0,0.0000,MEDIUM,4,0
635,COMM_HEAVY,1,3296,0,0.0000,MEDIUM,5,0
636,COMM_HEAVY,1,2995,0,0.0000,MEDIUM,6,0
637,COMM_HEAVY,1,2154,0,0.0000,MEDIUM,0,0
638,COMM_HEAVY,1,2149,0,0.0000,MEDIUM,1,0
639,COMM_HEAVY,1,2837,0,0.0000,MEDIUM,2,0
640,COMM_HEAVY,1,3327,0,0.0000,MEDIUM,3,0
641,COMM_HEAVY,1,3262,0,0.0000,MEDIUM,4,0
642,COMM_HEAVY,1,3295,0,0.0000,MEDIUM,5,0
643,COMM_HEAVY,1,3183,0,0.0000,MEDIUM,6,0
644,COMM_HEAVY,1,2171,0,0.0000,MEDIUM,0,0
645,COMM_HEAVY,1,2028,0,0.0000,MEDIUM,1,0
646,COMM_HEAVY,1,2027,0,0.0000,MEDIUM,2,0
647,COMM_HEAVY,1,2047,0,0.0000,MEDIUM,3,0
648,COMM_HEAVY,1,2113,0,0.0000,MEDIUM,4,0
649,COMM_HEAVY,1,2687,0,0.0000,MEDIUM,5,0
650,COMM_HEAVY,1,2615,0,0.0000,MEDIUM,6,0
651,COMM_HEAVY,1,3849,0,0.0000,MEDIUM,0,0
652,COMM_HEAVY,1,2462,0,0.0000,MEDIUM,1,0
653,COMM_HEAVY,1,3056,0,0.0000,MEDIUM,2,0
654,COMM_HEAVY,1,3284,0,0.0000,MEDIUM,3,0
655,COMM_HEAVY,1,3635,0,0.0000,MEDIUM,4,0
656,COMM_HEAVY,1,3357,0,0.0000,MEDIUM,5,0
657,COMM_HEAVY,1,3184,0,0.0000,MEDIUM,6,0
658,COMM_HEAVY,1,3869,0,0.0000,MEDIUM,0,0
659,COMM_HEAVY,1,3680,0,0.0000,MEDIUM,1,0
660,COMM_HEAVY,1,3362,0,0.0000,MEDIUM,2,0
661,COMM_HEAVY,1,3854,0,0.0000,MEDIUM,3,0
662,COMM_HEAVY,1,3082,0,0.0000,MEDIUM,4,0
663,COMM_HEAVY,1,2624,0,0.0000,MEDIUM,5,0
664,COMM_HEAVY,1,2143,0,0.0000,MEDIUM,6,0
665,COMM_HEAVY,1,2215,0,0.0000,MEDIUM,0,0
666,COMM_HEAVY,1,2243,0,0.0000,MEDIUM,1,0
667,COMM_HEAVY,1,3537,0,0.0000,MEDIUM,2,0
668,COMM_HEAVY,1,2126,0,0.0000,MEDIUM,3,0
669,COMM_HEAVY,1,2177,0,0.0000,MEDIUM,4,0
670,COMM_HEAVY,1,2565,0,0.0000,HIGH,5,0
671,COMM_HEAVY,1,3904,0,0.0000,HIGH,6,0
672,COMM_HEAVY,4,10030,271,0.6269,HIGH,0,0
673,COMM_HEAVY,1,3583,0,0.0000,MEDIUM,1,0
674,COMM_HEAVY,1,2184,0,0.0000,MEDIUM,2,0
675,COMM_HEAVY,1,2807,0,0.0000,MEDIUM,3,0
676,COMM_HEAVY,1,3350,0,0.0000,MEDIUM,4,0
677,COMM_HEAVY,1,2114,0,0.0000,MEDIUM,5,0
678,COMM_HEAVY,1,2378,0,0.0000,MEDIUM,6,0
679,COMM_HEAVY,1,2913,0,0.0000,MEDIUM,0,0
680,COMM_HEAVY,1,3525,0,0.0000,MEDIUM,1,0
681,COMM_HEAVY,1,2478,0,0.0000,MEDIUM,2,0
682,COMM_HEAVY,1,2683,0,0.0000,MEDIUM,3,0
683,COMM_HEAVY,1,2720,0,0.0000,MEDIUM,4,0
684,COMM_HEAVY,1,3844,0,0.0000,MEDIUM,5,0
685,COMM_HEAVY,1,3359,0,0.0000,MEDIUM,6,0
686,COMM_HEAVY,1,2917,0,0.0000,MEDIUM,0,0
687,COMM_HEAVY,1,3923,0,0.0000,MEDIUM,1,0
688,COMM_HEAVY,1,3558,0,0.0000,MEDIUM,2,0
689,COMM_HEAVY,1,2622,0,0.0000,MEDIUM,3,0
690,COMM_HEAVY,1,3880,0,0.0000,MEDIUM,4,0
691,COMM_HEAVY,1,3523,0,0.0000,MEDIUM,5,0
692,COMM_HEAVY,1,2371,0,0.0000,MEDIUM,6,0
693,COMM_HEAVY,1,3647,0,0.0000,MEDIUM,0,0
694,COMM_HEAVY,1,2803,0,0.0000,MEDIUM,1,0
695,COMM_HEAVY,1,3753,0,0.0000,MEDIUM,2,0
696,COMM_HEAVY,1,2875,0,0.0000,MEDIUM,3,0
697,COMM_HEAVY,1,3189,0,0.0000,MEDIUM,4,0
698,COMM_HEAVY,1,2767,0,0.0000,MEDIUM,5,0
699,COMM_HEAVY,1,2155,0,0.0000,MEDIUM,6,0
700,COMM_HEAVY,1,2435,0,0.0000,MEDIUM,0,0
701,COMM_HEAVY,1,3701,0,0.0000,MEDIUM,1,0
702,COMM_HEAVY,1,2876,0,0.0000,MEDIUM,2,0
703,COMM_HEAVY,1,2492,0,0.0000,MEDIUM,3,0
704,COMM_HEAVY,1,2616,0,0.0000,MEDIUM,4,0
705,COMM_HEAVY,1,2254,0,0.0000,MEDIUM,5,0
706,COMM_HEAVY,1,3578,0,0.0000,MEDIUM,6,0
707,COMM_HEAVY,1,3678,0,0.0000,MEDIUM,0,0
708,COMM_HEAVY,1,2158,0,0.0000,MEDIUM,1,0
709,COMM_HEAVY,1,2682,0,0.0000,MEDIUM,2,0
710,COMM_HEAVY,1,2086,0,0.0000,MEDIUM,3,0
711,COMM_HEAVY,1,2228,0,0.0000,MEDIUM,4,0
712,COMM_HEAVY,1,3909,0,0.0000,MEDIUM,5,0
713,COMM_HEAVY,1,3158,0,0.0000,MEDIUM,6,0
714,COMM_HEAVY,1,3185,0,0.0000,MEDIUM,0,0
715,COMM_HEAVY,1,2742,0,0.0000,MEDIUM,1,0
716,COMM_HEAVY,1,3237,0,0.0000,MEDIUM,2,0
717,COMM_HEAVY,1,2780,0,0.0000,MEDIUM,3,0
718,COMM_HEAVY,1,2417,0,0.0000,MEDIUM,4,0
719,COMM_HEAVY,1,3286,0,0.0000,MEDIUM,5,0
720,COMM_HEAVY,1,3318,0,0.0000,HIGH,6,0
721,COMM_HEAVY,1,2660,0,0.0000,HIGH,0,0
722,COMM_HEAVY,1,3965,0,0.0000,HIGH,1,0
723,COMM_HEAVY,4,9634,253,0.5892,HIGH,2,0
724,COMM_HEAVY,1,2780,0,0.0000,MEDIUM,3,0
725,COMM_HEAVY,1,3840,0,0.0000,MEDIUM,4,0
726,COMM_HEAVY,1,3653,0,0.0000,MEDIUM,5,0
727,COMM_HEAVY,1,3330,0,0.0000,MEDIUM,6,0
728,COMM_HEAVY,1,3397,0,0.0000,MEDIUM,0,0
729,COMM_HEAVY,1,3431,0,0.0000,MEDIUM,1,0
730,COMM_HEAVY,1,2795,0,0.0000,MEDIUM,2,0
731,COMM_HEAVY,1,2528,0,0.0000,MEDIUM,3,0
732,COMM_HEAVY,1,2970,0,0.0000,MEDIUM,4,0
733,COMM_HEAVY,1,2016,0,0.0000,MEDIUM,5,0
734,COMM_HEAVY,1,3497,0,0.0000,MEDIUM,6,0
735,COMM_HEAVY,1,3871,0,0.0000,MEDIUM,0,0
736,COMM_HEAVY,1,3003,0,0.0000,MEDIUM,1,0
737,COMM_HEAVY,1,2320,0,0.0000,MEDIUM,2,0
738,COMM_HEAVY,1,3545,0,0.0000,MEDIUM,3,0
739,COMM_HEAVY,1,2485,0,0.0000,MEDIUM,4,0
740,COMM_HEAVY,1,2533,0,0.0000,MEDIUM,5,0
741,COMM_HEAVY,1,2952,0,0.0000,MEDIUM,6,0
742,COMM_HEAVY,1,3790,0,0.0000,MEDIUM,0,0
743,COMM_HEAVY,1,2960,0,0.0000,MEDIUM,1,0
744,COMM_HEAVY,1,3082,0,0.0000,MEDIUM,2,0
745,COMM_HEAVY,1,3331,0,0.0000,MEDIUM,3,0
746,COMM_HEAVY,1,3139,0,0.0000,MEDIUM,4,0
747,COMM_HEAVY,1,2466,0,0.0000,MEDIUM,5,0
748,COMM_HEAVY,1,3798,0,0.0000,MEDIUM,6,0
749,COMM_HEAVY,1,2448,0,0.0000,MEDIUM,0,0
750,COMM_HEAVY,1,3274,0,0.0000,MEDIUM,1,0
751,COMM_HEAVY,1,2101,0,0.0000,MEDIUM,2,0
752,COMM_HEAVY,1,3850,0,0.0000,MEDIUM,3,0
753,COMM_HEAVY,1,2311,0,0.0000,MEDIUM,4,0
754,COMM_HEAVY,1,2382,0,0.0000,MEDIUM,5,0
755,COMM_HEAVY,1,3552,0,0.0000,MEDIUM,6,0
756,COMM_HEAVY,1,3915,0,0.0000,MEDIUM,0,0
757,COMM_HEAVY,1,3879,0,0.0000,MEDIUM,1,0
758,COMM_HEAVY,1,3732,0,0.0000,MEDIUM,2,0
759,COMM_HEAVY,1,3619,0,0.0000,MEDIUM,3,0
760,COMM_HEAVY,1,3914,0,0.0000,MEDIUM,4,0
761,COMM_HEAVY,1,2055,0,0.0000,MEDIUM,5,0
762,COMM_HEAVY,1,3096,0,0.0000,MEDIUM,6,0
763,COMM_HEAVY,1,3514,0,0.0000,MEDIUM,0,0
764,COMM_HEAVY,1,2515,0,0.0000,MEDIUM,1,0
765,COMM_HEAVY,1,3559,0,0.0000,MEDIUM,2,0
766,COMM_HEAVY,1,3792,0,0.0000,MEDIUM,3,0
767,COMM_HEAVY,1,2687,0,0.0000,HIGH,4,0
768,COMM_HEAVY,1,2303,0,0.0000,HIGH,5,0
769,COMM_HEAVY,1,2738,0,0.0000,HIGH,6,0
770,COMM_HEAVY,4,9808,302,0.6807,HIGH,0,0
771,COMM_HEAVY,1,3302,0,0.0000,MEDIUM,1,0
772,COMM_HEAVY,1,2928,0,0.0000,MEDIUM,2,0
773,COMM_HEAVY,1,3284,0,0.0000,MEDIUM,3,0
774,COMM_HEAVY,1,2234,0,0.0000,MEDIUM,4,0
775,COMM_HEAVY,1,3322,0,0.0000,MEDIUM,5,0
776,COMM_HEAVY,1,2969,0,0.0000,MEDIUM,6,0
777,COMM_HEAVY,1,2931,0,0.0000,MEDIUM,0,0
778,COMM_HEAVY,1,3729,0,0.0000,MEDIUM,1,0
779,COMM_HEAVY,1,2943,0,0.0000,MEDIUM,2,0
780,COMM_HEAVY,1,2860,0,0.0000,MEDIUM,3,0
781,COMM_HEAVY,1,2616,0,0.0000,MEDIUM,4,0
782,COMM_HEAVY,1,2487,0,0.0000,MEDIUM,5,0
783,COMM_HEAVY,1,3453,0,0.0000,MEDIUM,6,0
784,COMM_HEAVY,1,2245,0,0.0000,MEDIUM,0,0
785,COMM_HEAVY,1,3336,0,0.0000,MEDIUM,1,0
786,COMM_HEAVY,1,3354,0,0.0000,MEDIUM,2,0
787,COMM_HEAVY,1,3203,0,0.0000,MEDIUM,3,0
788,COMM_HEAVY,1,2208,0,0.0000,MEDIUM,4,0
789,COMM_HEAVY,1,2456,0,0.0000,MEDIUM,5,0
790,COMM_HEAVY,1,2844,0,0.0000,MEDIUM,6,0
791,COMM_HEAVY,1,3183,0,0.0000,MEDIUM,0,0
