task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
700,price_opt9_path59,COMPUTE_HEAVY,MEDIUM,3712,3712,100000,0,0,1162,439054,-1,208,5,3,-1,440185,443897,COMPLETED
701,price_opt9_path60,COMPUTE_HEAVY,MEDIUM,3881,3881,100000,0,0,1162,442811,-1,162,1,0,-1,443942,447823,COMPLETED
702,price_opt9_path61,COMPUTE_HEAVY,MEDIUM,2811,2811,100000,0,0,1164,318359,-1,119,0,1,-1,319490,322301,COMPLETED
703,price_opt9_path62,COMPUTE_HEAVY,MEDIUM,3965,3965,100000,0,0,561,207666,-1,2938,5,3,-1,208197,212162,COMPLETED
704,price_opt9_path63,COMPUTE_HEAVY,MEDIUM,2965,2965,100000,0,0,1466,324658,-1,37,2,2,-1,326089,329054,COMPLETED
705,price_opt10_path0,COMPUTE_HEAVY,MEDIUM,3755,3755,100000,0,0,564,600,-1,2924,5,0,-1,1131,4886,COMPLETED
706,price_opt10_path1,COMPUTE_HEAVY,MEDIUM,2818,2818,100000,0,0,566,6806,-1,2881,4,3,-1,7337,10155,COMPLETED
707,price_opt10_path2,COMPUTE_HEAVY,MEDIUM,2639,2639,100000,0,0,566,12616,-1,2828,0,0,-1,13147,15786,COMPLETED
708,price_opt10_path3,COMPUTE_HEAVY,MEDIUM,3285,3285,100000,0,0,564,20317,-1,2785,6,2,-1,20848,24133,COMPLETED
709,price_opt10_path4,COMPUTE_HEAVY,MEDIUM,3419,3419,100000,0,0,563,27597,-1,2736,6,2,-1,28128,31547,COMPLETED
710,price_opt10_path5,COMPUTE_HEAVY,MEDIUM,3485,3485,100000,0,0,561,38773,-1,3168,5,0,-1,39304,42789,COMPLETED
711,price_opt10_path6,COMPUTE_HEAVY,MEDIUM,3209,3209,100000,0,0,565,34072,-1,2646,0,2,-1,34603,37812,COMPLETED
712,price_opt10_path7,COMPUTE_HEAVY,MEDIUM,3717,3717,100000,0,0,561,54892,-1,3161,3,0,-1,55423,59140,COMPLETED
713,price_opt10_path8,COMPUTE_HEAVY,MEDIUM,3300,3300,100000,0,0,562,62204,-1,2544,3,0,-1,62735,66035,COMPLETED
714,price_opt10_path9,COMPUTE_HEAVY,MEDIUM,2541,2541,100000,0,0,563,69770,-1,2502,3,2,-1,70301,72842,COMPLETED
715,price_opt10_path10,COMPUTE_HEAVY,MEDIUM,3717,3717,100000,0,0,560,75325,-1,3148,5,0,-1,75856,79573,COMPLETED
716,price_opt10_path11,COMPUTE_HEAVY,MEDIUM,2361,2361,100000,0,0,563,77102,-1,2414,6,3,-1,77633,79994,COMPLETED
717,price_opt10_path12,COMPUTE_HEAVY,MEDIUM,3075,3075,100000,0,0,566,61416,-1,2375,2,1,-1,61947,65022,COMPLETED
718,price_opt10_path13,COMPUTE_HEAVY,MEDIUM,2774,2774,100000,0,0,563,97399,-1,2334,3,0,-1,97930,100704,COMPLETED
719,price_opt10_path14,COMPUTE_HEAVY,MEDIUM,3239,3239,100000,0,0,561,103797,-1,3131,3,2,-1,104328,107567,COMPLETED
720,price_opt10_path15,COMPUTE_HEAVY,MEDIUM,3097,3097,100000,0,0,564,109763,-1,2237,4,2,-1,110294,113391,COMPLETED
721,price_opt10_path16,COMPUTE_HEAVY,MEDIUM,2928,2928,100000,0,0,562,118968,-1,2187,3,0,-1,119499,122427,COMPLETED
722,price_opt10_path17,COMPUTE_HEAVY,MEDIUM,3653,3653,100000,0,0,563,128647,-1,2136,1,2,-1,129178,132831,COMPLETED
723,price_opt10_path18,COMPUTE_HEAVY,MEDIUM,2802,2802,100000,0,0,562,131957,-1,2090,4,2,-1,132488,135290,COMPLETED
724,price_opt10_path19,COMPUTE_HEAVY,MEDIUM,3239,3239,100000,0,0,565,139168,-1,2042,5,1,-1,139699,142938,COMPLETED
725,price_opt10_path20,COMPUTE_HEAVY,MEDIUM,3001,3001,100000,0,0,562,148121,-1,1994,6,2,-1,148652,151653,COMPLETED
726,price_opt10_path21,COMPUTE_HEAVY,MEDIUM,3002,3002,100000,0,0,562,153924,-1,3107,4,1,-1,154455,157457,COMPLETED
727,price_opt10_path22,COMPUTE_HEAVY,MEDIUM,3218,3218,100000,0,0,861,214709,-1,3103,5,2,-1,215540,218758,COMPLETED
728,price_opt10_path23,COMPUTE_HEAVY,MEDIUM,3991,3991,100000,0,0,562,115898,-1,1857,2,0,-1,116429,120420,COMPLETED
729,price_opt10_path24,COMPUTE_HEAVY,MEDIUM,2496,2496,100000,0,0,561,169313,-1,3094,6,1,-1,169844,172340,COMPLETED
730,price_opt10_path25,COMPUTE_HEAVY,MEDIUM,3477,3477,100000,0,0,861,220010,-1,3090,1,1,-1,220841,224318,COMPLETED
731,price_opt10_path26,COMPUTE_HEAVY,MEDIUM,3861,3861,100000,0,0,864,155018,-1,1717,2,2,-1,155849,159710,COMPLETED
732,price_opt10_path27,COMPUTE_HEAVY,MEDIUM,3169,3169,100000,0,0,561,183868,-1,3083,5,2,-1,184399,187568,COMPLETED
733,price_opt10_path28,COMPUTE_HEAVY,MEDIUM,3762,3762,100000,0,0,866,236179,-1,1629,5,2,-1,237010,240772,COMPLETED
734,price_opt10_path29,COMPUTE_HEAVY,MEDIUM,3384,3384,100000,0,0,565,186084,-1,1585,3,2,-1,186615,189999,COMPLETED
735,price_opt10_path30,COMPUTE_HEAVY,MEDIUM,2703,2703,100000,0,0,861,240851,-1,3069,6,0,-1,241682,244385,COMPLETED
736,price_opt10_path31,COMPUTE_HEAVY,MEDIUM,3642,3642,100000,0,0,564,193509,-1,1495,4,1,-1,194040,197682,COMPLETED
737,price_opt10_path32,COMPUTE_HEAVY,MEDIUM,2474,2474,100000,0,0,865,246277,-1,1448,6,2,-1,247108,249582,COMPLETED
738,price_opt10_path33,COMPUTE_HEAVY,MEDIUM,3844,3844,100000,0,0,861,255750,-1,3056,3,2,-1,256581,260425,COMPLETED
739,price_opt10_path34,COMPUTE_HEAVY,MEDIUM,3838,3838,100000,0,0,863,183376,-1,1360,2,2,-1,184207,188045,COMPLETED
740,price_opt10_path35,COMPUTE_HEAVY,MEDIUM,3259,3259,100000,0,0,866,189467,-1,1311,2,1,-1,190298,193557,COMPLETED
741,price_opt10_path36,COMPUTE_HEAVY,MEDIUM,3024,3024,100000,0,0,866,270996,-1,1271,4,3,-1,271827,274851,COMPLETED
742,price_opt10_path37,COMPUTE_HEAVY,MEDIUM,2600,2600,100000,0,0,866,202526,-1,1218,0,1,-1,203357,205957,COMPLETED
743,price_opt10_path38,COMPUTE_HEAVY,MEDIUM,2902,2902,100000,0,0,861,296459,-1,3036,3,0,-1,297290,300192,COMPLETED
744,price_opt10_path39,COMPUTE_HEAVY,MEDIUM,3435,3435,100000,0,0,863,213831,-1,1127,0,0,-1,214662,218097,COMPLETED
745,price_opt10_path40,COMPUTE_HEAVY,MEDIUM,2579,2579,100000,0,0,1162,258146,-1,1078,0,3,-1,259277,261856,COMPLETED
746,price_opt10_path41,COMPUTE_HEAVY,MEDIUM,2417,2417,100000,0,0,866,312010,-1,1032,3,3,-1,312841,315258,COMPLETED
747,price_opt10_path42,COMPUTE_HEAVY,MEDIUM,2633,2633,100000,0,0,1161,372944,-1,3020,1,3,-1,374075,376708,COMPLETED
748,price_opt10_path43,COMPUTE_HEAVY,MEDIUM,3147,3147,100000,0,0,1166,266994,-1,947,2,3,-1,268125,271272,COMPLETED
749,price_opt10_path44,COMPUTE_HEAVY,MEDIUM,2925,2925,100000,0,0,863,223842,-1,903,0,3,-1,224673,227598,COMPLETED
750,price_opt10_path45,COMPUTE_HEAVY,MEDIUM,3005,3005,100000,0,0,865,317690,-1,853,6,1,-1,318521,321526,COMPLETED
751,price_opt10_path46,COMPUTE_HEAVY,MEDIUM,2974,2974,100000,0,0,1166,386434,-1,809,4,2,-1,387565,390539,COMPLETED
752,price_opt10_path47,COMPUTE_HEAVY,MEDIUM,3559,3559,100000,0,0,865,233001,-1,765,2,1,-1,233832,237391,COMPLETED
753,price_opt10_path48,COMPUTE_HEAVY,MEDIUM,2780,2780,100000,0,0,1165,401740,-1,717,3,1,-1,402871,405651,COMPLETED
754,price_opt10_path49,COMPUTE_HEAVY,MEDIUM,3537,3537,100000,0,0,863,237114,-1,667,2,2,-1,237945,241482,COMPLETED
755,price_opt10_path50,COMPUTE_HEAVY,MEDIUM,3723,3723,100000,0,0,1166,290206,-1,623,0,1,-1,291337,295060,COMPLETED
756,price_opt10_path51,COMPUTE_HEAVY,MEDIUM,2307,2307,100000,0,0,1164,294884,-1,574,0,3,-1,296015,298322,COMPLETED
757,price_opt10_path52,COMPUTE_HEAVY,MEDIUM,3231,3231,100000,0,0,865,341386,-1,524,6,2,-1,342217,345448,COMPLETED
758,price_opt10_path53,COMPUTE_HEAVY,MEDIUM,3026,3026,100000,0,0,866,349181,-1,475,6,1,-1,350012,353038,COMPLETED
759,price_opt10_path54,COMPUTE_HEAVY,MEDIUM,3979,3979,100000,0,0,863,354438,-1,426,6,1,-1,355269,359248,COMPLETED
760,price_opt10_path55,COMPUTE_HEAVY,MEDIUM,2165,2165,100000,0,0,1466,315654,-1,380,2,2,-1,317085,319250,COMPLETED
761,price_opt10_path56,COMPUTE_HEAVY,MEDIUM,3423,3423,100000,0,0,1161,422765,-1,2966,3,3,-1,423896,427319,COMPLETED
762,price_opt10_path57,COMPUTE_HEAVY,MEDIUM,2546,2546,100000,0,0,1462,457727,-1,2962,4,1,-1,459158,461704,COMPLETED
763,price_opt10_path58,COMPUTE_HEAVY,MEDIUM,3990,3990,100000,0,0,1165,304212,-1,252,0,3,-1,305343,309333,COMPLETED
764,price_opt10_path59,COMPUTE_HEAVY,MEDIUM,2709,2709,100000,0,0,1164,424773,-1,207,4,1,-1,425904,428613,COMPLETED
765,price_opt10_path60,COMPUTE_HEAVY,MEDIUM,2177,2177,100000,0,0,1165,313761,-1,161,0,0,-1,314892,317069,COMPLETED
766,price_opt10_path61,COMPUTE_HEAVY,MEDIUM,3967,3967,100000,0,0,1164,444908,-1,118,6,0,-1,446039,450006,COMPLETED
767,price_opt10_path62,COMPUTE_HEAVY,MEDIUM,2958,2958,100000,0,0,562,208990,-1,2938,5,0,-1,209521,212479,COMPLETED
768,price_opt10_path63,COMPUTE_HEAVY,MEDIUM,2964,2964,100000,0,0,1460,475667,-1,2933,5,1,-1,477098,480062,COMPLETED
769,price_opt11_path0,COMPUTE_HEAVY,MEDIUM,3053,3053,100000,0,0,563,600,-1,2923,4,1,-1,1131,4184,COMPLETED
770,price_opt11_path1,COMPUTE_HEAVY,MEDIUM,3887,3887,100000,0,0,563,6646,-1,2880,3,2,-1,7177,11064,COMPLETED
771,price_opt11_path2,COMPUTE_HEAVY,MEDIUM,2981,2981,100000,0,0,561,17636,-1,3181,3,1,-1,18167,21148,COMPLETED
772,price_opt11_path3,COMPUTE_HEAVY,MEDIUM,2060,2060,100000,0,0,562,23698,-1,2784,5,2,-1,24229,26289,COMPLETED
773,price_opt11_path4,COMPUTE_HEAVY,MEDIUM,3871,3871,100000,0,0,561,31019,-1,3173,5,0,-1,31550,35421,COMPLETED
774,price_opt11_path5,COMPUTE_HEAVY,MEDIUM,3495,3495,100000,0,0,566,35834,-1,2692,4,3,-1,36365,39860,COMPLETED
775,price_opt11_path6,COMPUTE_HEAVY,MEDIUM,3461,3461,100000,0,0,566,43530,-1,2645,6,2,-1,44061,47522,COMPLETED
776,price_opt11_path7,COMPUTE_HEAVY,MEDIUM,2210,2210,100000,0,0,563,50253,-1,2596,6,2,-1,50784,52994,COMPLETED
777,price_opt11_path8,COMPUTE_HEAVY,MEDIUM,3531,3531,100000,0,0,564,42442,-1,2543,2,1,-1,42973,46504,COMPLETED
778,price_opt11_path9,COMPUTE_HEAVY,MEDIUM,3416,3416,100000,0,0,561,64972,-1,3154,6,2,-1,65503,68919,COMPLETED
779,price_opt11_path10,COMPUTE_HEAVY,MEDIUM,3845,3845,100000,0,0,564,76297,-1,2462,5,2,-1,76828,80673,COMPLETED
780,price_opt11_path11,COMPUTE_HEAVY,MEDIUM,3018,3018,100000,0,0,564,83390,-1,2413,5,1,-1,83921,86939,COMPLETED
781,price_opt11_path12,COMPUTE_HEAVY,MEDIUM,3424,3424,100000,0,0,561,87277,-1,3139,6,0,-1,87808,91232,COMPLETED
782,price_opt11_path13,COMPUTE_HEAVY,MEDIUM,3742,3742,100000,0,0,565,65867,-1,2333,2,0,-1,66398,70140,COMPLETED
783,price_opt11_path14,COMPUTE_HEAVY,MEDIUM,2861,2861,100000,0,0,562,78355,-1,2282,0,1,-1,78886,81747,COMPLETED
784,price_opt11_path15,COMPUTE_HEAVY,MEDIUM,2974,2974,100000,0,0,561,111455,-1,3127,4,0,-1,111986,114960,COMPLETED
785,price_opt11_path16,COMPUTE_HEAVY,MEDIUM,2244,2244,100000,0,0,564,86412,-1,2186,2,3,-1,86943,89187,COMPLETED
786,price_opt11_path17,COMPUTE_HEAVY,MEDIUM,2380,2380,100000,0,0,561,127017,-1,3121,3,0,-1,127548,129928,COMPLETED
787,price_opt11_path18,COMPUTE_HEAVY,MEDIUM,3200,3200,100000,0,0,563,133825,-1,2089,3,1,-1,134356,137556,COMPLETED
788,price_opt11_path19,COMPUTE_HEAVY,MEDIUM,2596,2596,100000,0,0,561,142138,-1,3114,6,2,-1,142669,145265,COMPLETED
789,price_opt11_path20,COMPUTE_HEAVY,MEDIUM,2365,2365,100000,0,0,564,147840,-1,1993,5,0,-1,148371,150736,COMPLETED
790,price_opt11_path21,COMPUTE_HEAVY,MEDIUM,3006,3006,100000,0,0,565,155499,-1,1943,4,2,-1,156030,159036,COMPLETED
791,price_opt11_path22,COMPUTE_HEAVY,MEDIUM,3902,3902,100000,0,0,865,151454,-1,1897,0,3,-1,152285,156187,COMPLETED
792,price_opt11_path23,COMPUTE_HEAVY,MEDIUM,2465,2465,100000,0,0,564,164743,-1,1856,1,0,-1,165274,167739,COMPLETED
793,price_opt11_path24,COMPUTE_HEAVY,MEDIUM,3478,3478,100000,0,0,565,171556,-1,1812,6,0,-1,172087,175565,COMPLETED
794,price_opt11_path25,COMPUTE_HEAVY,MEDIUM,3524,3524,100000,0,0,862,148918,-1,1766,2,3,-1,149749,153273,COMPLETED
795,price_opt11_path26,COMPUTE_HEAVY,MEDIUM,3532,3532,100000,0,0,862,226237,-1,1716,1,1,-1,227068,230600,COMPLETED
796,price_opt11_path27,COMPUTE_HEAVY,MEDIUM,3849,3849,100000,0,0,561,184115,-1,3083,5,3,-1,184646,188495,COMPLETED
797,price_opt11_path28,COMPUTE_HEAVY,MEDIUM,2645,2645,100000,0,0,865,226941,-1,1628,4,3,-1,227772,230417,COMPLETED
798,price_opt11_path29,COMPUTE_HEAVY,MEDIUM,3358,3358,100000,0,0,562,131121,-1,1584,2,3,-1,131652,135010,COMPLETED
799,price_opt11_path30,COMPUTE_HEAVY,MEDIUM,2343,2343,100000,0,0,864,241314,-1,1538,5,1,-1,242145,244488,COMPLETED
800,price_opt11_path31,COMPUTE_HEAVY,MEDIUM,3419,3419,100000,0,0,564,193357,-1,1494,3,3,-1,193888,197307,COMPLETED
801,price_opt11_path32,COMPUTE_HEAVY,MEDIUM,2979,2979,100000,0,0,866,248897,-1,1447,5,3,-1,249728,252707,COMPLETED
802,price_opt11_path33,COMPUTE_HEAVY,MEDIUM,2884,2884,100000,0,0,865,256772,-1,1405,5,1,-1,257603,260487,COMPLETED
803,price_opt11_path34,COMPUTE_HEAVY,MEDIUM,3293,3293,100000,0,0,864,262048,-1,1359,1,2,-1,262879,266172,COMPLETED
804,price_opt11_path35,COMPUTE_HEAVY,MEDIUM,2957,2957,100000,0,0,863,269256,-1,1310,1,1,-1,270087,273044,COMPLETED
805,price_opt11_path36,COMPUTE_HEAVY,MEDIUM,3562,3562,100000,0,0,865,279961,-1,1270,3,3,-1,280792,284354,COMPLETED
806,price_opt11_path37,COMPUTE_HEAVY,MEDIUM,3128,3128,100000,0,0,862,282491,-1,1217,6,3,-1,283322,286450,COMPLETED
807,price_opt11_path38,COMPUTE_HEAVY,MEDIUM,3699,3699,100000,0,0,866,295926,-1,1174,5,3,-1,296757,300456,COMPLETED
808,price_opt11_path39,COMPUTE_HEAVY,MEDIUM,2665,2665,100000,0,0,866,297456,-1,1126,6,0,-1,298287,300952,COMPLETED
809,price_opt11_path40,COMPUTE_HEAVY,MEDIUM,3375,3375,100000,0,0,1163,361728,-1,1077,6,2,-1,362859,366234,COMPLETED
810,price_opt11_path41,COMPUTE_HEAVY,MEDIUM,2620,2620,100000,0,0,864,216988,-1,1031,2,3,-1,217819,220439,COMPLETED
811,price_opt11_path42,COMPUTE_HEAVY,MEDIUM,3322,3322,100000,0,0,1164,375522,-1,992,5,2,-1,376653,379975,COMPLETED
812,price_opt11_path43,COMPUTE_HEAVY,MEDIUM,2709,2709,100000,0,0,1166,378057,-1,946,1,3,-1,379188,381897,COMPLETED
813,price_opt11_path44,COMPUTE_HEAVY,MEDIUM,2122,2122,100000,0,0,864,309868,-1,902,6,2,-1,310699,312821,COMPLETED
814,price_opt11_path45,COMPUTE_HEAVY,MEDIUM,2888,2888,100000,0,0,862,325926,-1,852,5,3,-1,326757,329645,COMPLETED
815,price_opt11_path46,COMPUTE_HEAVY,MEDIUM,3417,3417,100000,0,0,1162,393361,-1,808,3,0,-1,394492,397909,COMPLETED
816,price_opt11_path47,COMPUTE_HEAVY,MEDIUM,2515,2515,100000,0,0,863,328789,-1,764,1,1,-1,329620,332135,COMPLETED
817,price_opt11_path48,COMPUTE_HEAVY,MEDIUM,3237,3237,100000,0,0,1165,277865,-1,716,2,0,-1,278996,282233,COMPLETED
818,price_opt11_path49,COMPUTE_HEAVY,MEDIUM,2243,2243,100000,0,0,864,333126,-1,666,1,3,-1,333957,336200,COMPLETED
819,price_opt11_path50,COMPUTE_HEAVY,MEDIUM,3275,3275,100000,0,0,1164,398814,-1,622,6,3,-1,399945,403220,COMPLETED
820,price_opt11_path51,COMPUTE_HEAVY,MEDIUM,2116,2116,100000,0,0,1165,403720,-1,573,6,2,-1,404851,406967,COMPLETED
821,price_opt11_path52,COMPUTE_HEAVY,MEDIUM,2095,2095,100000,0,0,864,348083,-1,523,5,3,-1,348914,351009,COMPLETED
822,price_opt11_path53,COMPUTE_HEAVY,MEDIUM,3024,3024,100000,0,0,864,353197,-1,474,5,3,-1,354028,357052,COMPLETED
823,price_opt11_path54,COMPUTE_HEAVY,MEDIUM,2598,2598,100000,0,0,861,357987,-1,2975,1,3,-1,358818,361416,COMPLETED
824,price_opt11_path55,COMPUTE_HEAVY,MEDIUM,2693,2693,100000,0,0,1466,457581,-1,379,1,3,-1,459012,461705,COMPLETED
825,price_opt11_path56,COMPUTE_HEAVY,MEDIUM,3299,3299,100000,0,0,1161,422771,-1,2966,3,2,-1,423902,427201,COMPLETED
826,price_opt11_path57,COMPUTE_HEAVY,MEDIUM,3898,3898,100000,0,0,1465,458278,-1,291,4,3,-1,459709,463607,COMPLETED
827,price_opt11_path58,COMPUTE_HEAVY,MEDIUM,3033,3033,100000,0,0,1161,419607,-1,2957,4,2,-1,420738,423771,COMPLETED
828,price_opt11_path59,COMPUTE_HEAVY,MEDIUM,3427,3427,100000,0,0,1163,437191,-1,206,3,3,-1,438322,441749,COMPLETED
829,price_opt11_path60,COMPUTE_HEAVY,MEDIUM,3172,3172,100000,0,0,1161,442992,-1,2948,5,2,-1,444123,447295,COMPLETED
830,price_opt11_path61,COMPUTE_HEAVY,MEDIUM,2790,2790,100000,0,0,1166,451361,-1,117,5,0,-1,452492,455282,COMPLETED
831,price_opt11_path62,COMPUTE_HEAVY,MEDIUM,3344,3344,100000,0,0,564,141458,-1,79,2,1,-1,141989,145333,COMPLETED
832,price_opt11_path63,COMPUTE_HEAVY,MEDIUM,2474,2474,100000,0,0,1466,472918,-1,36,1,1,-1,474349,476823,COMPLETED
833,price_opt12_path0,COMPUTE_HEAVY,MEDIUM,3697,3697,100000,0,0,563,600,-1,2922,3,0,-1,1131,4828,COMPLETED
834,price_opt12_path1,COMPUTE_HEAVY,MEDIUM,2585,2585,100000,0,0,566,4035,-1,2879,2,3,-1,4566,7151,COMPLETED
835,price_opt12_path2,COMPUTE_HEAVY,MEDIUM,2241,2241,100000,0,0,566,13959,-1,2827,6,1,-1,14490,16731,COMPLETED
836,price_opt12_path3,COMPUTE_HEAVY,MEDIUM,2862,2862,100000,0,0,566,24634,-1,2783,4,2,-1,25165,28027,COMPLETED
837,price_opt12_path4,COMPUTE_HEAVY,MEDIUM,2544,2544,100000,0,0,564,31335,-1,2735,5,3,-1,31866,34410,COMPLETED
838,price_opt12_path5,COMPUTE_HEAVY,MEDIUM,2547,2547,100000,0,0,566,38499,-1,2691,3,0,-1,39030,41577,COMPLETED
839,price_opt12_path6,COMPUTE_HEAVY,MEDIUM,3285,3285,100000,0,0,565,45154,-1,2644,5,1,-1,45685,48970,COMPLETED
840,price_opt12_path7,COMPUTE_HEAVY,MEDIUM,2900,2900,100000,0,0,564,53589,-1,2595,5,0,-1,54120,57020,COMPLETED
841,price_opt12_path8,COMPUTE_HEAVY,MEDIUM,3817,3817,100000,0,0,561,57774,-1,3159,6,0,-1,58305,62122,COMPLETED
842,price_opt12_path9,COMPUTE_HEAVY,MEDIUM,3551,3551,100000,0,0,562,66622,-1,3153,5,1,-1,67153,70704,COMPLETED
843,price_opt12_path10,COMPUTE_HEAVY,MEDIUM,2678,2678,100000,0,0,566,75785,-1,2461,4,2,-1,76316,78994,COMPLETED
844,price_opt12_path11,COMPUTE_HEAVY,MEDIUM,3408,3408,100000,0,0,562,85179,-1,3145,1,2,-1,85710,89118,COMPLETED
845,price_opt12_path12,COMPUTE_HEAVY,MEDIUM,2478,2478,100000,0,0,561,87318,-1,3139,6,2,-1,87849,90327,COMPLETED
846,price_opt12_path13,COMPUTE_HEAVY,MEDIUM,2410,2410,100000,0,0,563,104202,-1,2332,1,0,-1,104733,107143,COMPLETED
847,price_opt12_path14,COMPUTE_HEAVY,MEDIUM,3368,3368,100000,0,0,564,100595,-1,2281,6,3,-1,101126,104494,COMPLETED
848,price_opt12_path15,COMPUTE_HEAVY,MEDIUM,2833,2833,100000,0,0,566,110641,-1,2236,3,1,-1,111172,114005,COMPLETED
849,price_opt12_path16,COMPUTE_HEAVY,MEDIUM,2390,2390,100000,0,0,566,123977,-1,2185,1,2,-1,124508,126898,COMPLETED
850,price_opt12_path17,COMPUTE_HEAVY,MEDIUM,2781,2781,100000,0,0,565,93286,-1,2135,0,0,-1,93817,96598,COMPLETED
851,price_opt12_path18,COMPUTE_HEAVY,MEDIUM,2197,2197,100000,0,0,561,131989,-1,3117,4,3,-1,132520,134717,COMPLETED
852,price_opt12_path19,COMPUTE_HEAVY,MEDIUM,2645,2645,100000,0,0,566,140277,-1,2041,4,2,-1,140808,143453,COMPLETED
853,price_opt12_path20,COMPUTE_HEAVY,MEDIUM,3779,3779,100000,0,0,563,147359,-1,1992,4,3,-1,147890,151669,COMPLETED
854,price_opt12_path21,COMPUTE_HEAVY,MEDIUM,3885,3885,100000,0,0,564,157199,-1,1942,3,3,-1,157730,161615,COMPLETED
855,price_opt12_path22,COMPUTE_HEAVY,MEDIUM,3315,3315,100000,0,0,862,210124,-1,1896,6,3,-1,210955,214270,COMPLETED
856,price_opt12_path23,COMPUTE_HEAVY,MEDIUM,2391,2391,100000,0,0,562,167521,-1,3098,5,1,-1,168052,170443,COMPLETED
857,price_opt12_path24,COMPUTE_HEAVY,MEDIUM,3051,3051,100000,0,0,566,174285,-1,1811,5,3,-1,174816,177867,COMPLETED
858,price_opt12_path25,COMPUTE_HEAVY,MEDIUM,2621,2621,100000,0,0,865,220687,-1,1765,1,0,-1,221518,224139,COMPLETED
859,price_opt12_path26,COMPUTE_HEAVY,MEDIUM,3111,3111,100000,0,0,865,160394,-1,1715,0,0,-1,161225,164336,COMPLETED
860,price_opt12_path27,COMPUTE_HEAVY,MEDIUM,3071,3071,100000,0,0,561,179082,-1,3082,4,0,-1,179613,182684,COMPLETED
861,price_opt12_path28,COMPUTE_HEAVY,MEDIUM,2930,2930,100000,0,0,864,229983,-1,1627,3,3,-1,230814,233744,COMPLETED
862,price_opt12_path29,COMPUTE_HEAVY,MEDIUM,3536,3536,100000,0,0,562,187649,-1,1583,1,2,-1,188180,191716,COMPLETED
863,price_opt12_path30,COMPUTE_HEAVY,MEDIUM,3774,3774,100000,0,0,863,234481,-1,1537,4,3,-1,235312,239086,COMPLETED
864,price_opt12_path31,COMPUTE_HEAVY,MEDIUM,3660,3660,100000,0,0,561,188923,-1,3064,6,2,-1,189454,193114,COMPLETED
865,price_opt12_path32,COMPUTE_HEAVY,MEDIUM,3918,3918,100000,0,0,864,244956,-1,1446,4,1,-1,245787,249705,COMPLETED
866,price_opt12_path33,COMPUTE_HEAVY,MEDIUM,3823,3823,100000,0,0,864,251488,-1,1404,4,0,-1,252319,256142,COMPLETED
867,price_opt12_path34,COMPUTE_HEAVY,MEDIUM,2239,2239,100000,0,0,864,186348,-1,1358,0,3,-1,187179,189418,COMPLETED
868,price_opt12_path35,COMPUTE_HEAVY,MEDIUM,2229,2229,100000,0,0,865,190622,-1,1309,0,0,-1,191453,193682,COMPLETED
869,price_opt12_path36,COMPUTE_HEAVY,MEDIUM,3994,3994,100000,0,0,861,278812,-1,3043,5,0,-1,279643,283637,COMPLETED
870,price_opt12_path37,COMPUTE_HEAVY,MEDIUM,2080,2080,100000,0,0,864,286023,-1,1216,5,0,-1,286854,288934,COMPLETED
871,price_opt12_path38,COMPUTE_HEAVY,MEDIUM,3719,3719,100000,0,0,866,286651,-1,1173,4,2,-1,287482,291201,COMPLETED
872,price_opt12_path39,COMPUTE_HEAVY,MEDIUM,2931,2931,100000,0,0,866,305573,-1,1125,5,1,-1,306404,309335,COMPLETED
873,price_opt12_path40,COMPUTE_HEAVY,MEDIUM,2578,2578,100000,0,0,1166,368841,-1,1076,5,3,-1,369972,372550,COMPLETED
874,price_opt12_path41,COMPUTE_HEAVY,MEDIUM,3467,3467,100000,0,0,863,305918,-1,1030,1,3,-1,306749,310216,COMPLETED
875,price_opt12_path42,COMPUTE_HEAVY,MEDIUM,2944,2944,100000,0,0,1165,373264,-1,991,4,0,-1,374395,377339,COMPLETED
876,price_opt12_path43,COMPUTE_HEAVY,MEDIUM,2732,2732,100000,0,0,1164,268610,-1,945,0,2,-1,269741,272473,COMPLETED
877,price_opt12_path44,COMPUTE_HEAVY,MEDIUM,2147,2147,100000,0,0,863,320166,-1,901,5,3,-1,320997,323144,COMPLETED
878,price_opt12_path45,COMPUTE_HEAVY,MEDIUM,3643,3643,100000,0,0,866,317555,-1,851,4,3,-1,318386,322029,COMPLETED
879,price_opt12_path46,COMPUTE_HEAVY,MEDIUM,2976,2976,100000,0,0,1164,272519,-1,807,2,1,-1,273650,276626,COMPLETED
880,price_opt12_path47,COMPUTE_HEAVY,MEDIUM,3514,3514,100000,0,0,862,233998,-1,763,0,0,-1,234829,238343,COMPLETED
881,price_opt12_path48,COMPUTE_HEAVY,MEDIUM,2742,2742,100000,0,0,1165,395417,-1,715,1,1,-1,396548,399290,COMPLETED
882,price_opt12_path49,COMPUTE_HEAVY,MEDIUM,2539,2539,100000,0,0,862,333579,-1,2992,4,3,-1,334410,336949,COMPLETED
883,price_opt12_path50,COMPUTE_HEAVY,MEDIUM,3469,3469,100000,0,0,1166,404850,-1,621,5,1,-1,405981,409450,COMPLETED
884,price_opt12_path51,COMPUTE_HEAVY,MEDIUM,3693,3693,100000,0,0,1162,414221,-1,572,5,1,-1,415352,419045,COMPLETED
