cluster_id,type,task_count,total_exec_cost,total_comm_volume,avg_affinity,max_criticality,primary_chiplet,spill_count
5330,COMM_HEAVY,3,10407,886,0.7080,MEDIUM,3,0
5331,COMM_HEAVY,4,17943,1350,0.6630,MEDIUM,4,0
5332,COMM_HEAVY,4,16520,1331,0.7462,MEDIUM,5,0
5333,COMM_HEAVY,2,11299,497,0.8490,MEDIUM,6,0
5334,COMM_HEAVY,4,23936,1202,0.7504,MEDIUM,0,0
5335,COMM_HEAVY,1,6784,0,0.0000,MEDIUM,1,0
5336,COMM_HEAVY,1,3744,0,0.0000,MEDIUM,2,0
5337,COMM_HEAVY,1,9052,0,0.0000,MEDIUM,3,0
5338,COMM_HEAVY,4,31627,895,0.6527,MEDIUM,4,0
5339,COMM_HEAVY,1,3632,0,0.0000,MEDIUM,5,0
5340,COMM_HEAVY,4,20002,1166,0.7118,MEDIUM,6,0
5341,COMM_HEAVY,4,20620,1302,0.7789,MEDIUM,0,0
5342,COMM_HEAVY,1,3921,0,0.0000,MEDIUM,1,0
5343,COMM_HEAVY,1,1543,0,0.0000,MEDIUM,2,0
5344,COMM_HEAVY,1,4633,0,0.0000,MEDIUM,3,0
5345,COMM_HEAVY,2,11004,506,0.8569,MEDIUM,4,0
5346,COMM_HEAVY,1,2210,0,0.0000,MEDIUM,5,0
5347,COMM_HEAVY,4,22694,1218,0.7090,MEDIUM,6,0
5348,COMM_HEAVY,4,24476,941,0.6349,MEDIUM,0,0
5349,COMM_HEAVY,4,20297,1207,0.7145,MEDIUM,1,0
5350,COMM_HEAVY,1,5175,0,0.0000,MEDIUM,2,0
5351,COMM_HEAVY,4,20311,1250,0.7066,MEDIUM,3,0
5352,COMM_HEAVY,4,26822,1055,0.6808,MEDIUM,4,0
5353,COMM_HEAVY,2,13524,327,0.6500,MEDIUM,5,0
5354,COMM_HEAVY,4,27324,1068,0.6623,MEDIUM,6,0
5355,COMM_HEAVY,1,3290,0,0.0000,MEDIUM,0,0
5356,COMM_HEAVY,1,6829,0,0.0000,MEDIUM,1,0
5357,COMM_HEAVY,4,27215,977,0.6423,MEDIUM,2,0
5358,COMM_HEAVY,1,6688,0,0.0000,MEDIUM,3,0
5359,COMM_HEAVY,1,6306,0,0.0000,MEDIUM,4,0
5360,COMM_HEAVY,4,25780,1267,0.7973,MEDIUM,5,0
5361,COMM_HEAVY,1,6680,0,0.0000,MEDIUM,6,0
5362,COMM_HEAVY,1,2448,0,0.0000,MEDIUM,0,0
5363,COMM_HEAVY,1,8217,0,0.0000,MEDIUM,1,0
5364,COMM_HEAVY,4,28230,1295,0.8273,MEDIUM,2,0
5365,COMM_HEAVY,4,20746,1325,0.7738,MEDIUM,3,0
5366,COMM_HEAVY,4,20170,1368,0.8051,MEDIUM,4,0
5367,COMM_HEAVY,4,19955,1250,0.6950,MEDIUM,5,0
5368,COMM_HEAVY,4,19205,1456,0.8556,MEDIUM,6,0
5369,COMM_HEAVY,1,7094,0,0.0000,MEDIUM,0,0
5370,COMM_HEAVY,1,4532,0,0.0000,MEDIUM,1,0
5371,COMM_HEAVY,4,20780,1078,0.6677,MEDIUM,2,0
5372,COMM_HEAVY,1,3595,0,0.0000,MEDIUM,3,0
5373,COMM_HEAVY,4,29985,1271,0.7431,MEDIUM,4,0
5374,COMM_HEAVY,1,3687,0,0.0000,MEDIUM,5,0
5375,COMM_HEAVY,1,6429,0,0.0000,MEDIUM,6,0
5376,COMM_HEAVY,1,2468,0,0.0000,MEDIUM,0,0
5377,COMM_HEAVY,4,23082,1084,0.6788,MEDIUM,1,0
5378,COMM_HEAVY,1,9854,0,0.0000,MEDIUM,2,0
5379,COMM_HEAVY,4,22734,1224,0.7572,MEDIUM,3,0
5380,COMM_HEAVY,1,1167,0,0.0000,MEDIUM,4,0
5381,COMM_HEAVY,1,1364,0,0.0000,MEDIUM,5,0
5382,COMM_HEAVY,4,17660,1262,0.7341,MEDIUM,6,0
5383,COMM_HEAVY,3,7269,914,0.6879,MEDIUM,0,0
5384,COMM_HEAVY,4,15022,1269,0.7009,MEDIUM,1,0
5385,COMM_HEAVY,2,4122,428,0.6470,MEDIUM,2,0
5386,COMM_HEAVY,4,26424,1293,0.7714,MEDIUM,3,0
5387,COMM_HEAVY,4,27354,1200,0.7428,MEDIUM,4,0
5388,COMM_HEAVY,1,6466,0,0.0000,MEDIUM,5,0
5389,COMM_HEAVY,2,11079,463,0.7992,MEDIUM,6,0
5390,COMM_HEAVY,1,5562,0,0.0000,MEDIUM,0,0
5391,COMM_HEAVY,4,16367,1402,0.7021,MEDIUM,1,0
5392,COMM_HEAVY,3,10146,928,0.7269,MEDIUM,2,0
5393,COMM_HEAVY,1,1499,0,0.0000,MEDIUM,3,0
5394,COMM_HEAVY,1,4999,0,0.0000,MEDIUM,4,0
5395,COMM_HEAVY,4,15070,1427,0.7595,MEDIUM,5,0
5396,COMM_HEAVY,4,16062,1284,0.6667,MEDIUM,6,0
5397,COMM_HEAVY,1,2565,0,0.0000,MEDIUM,0,0
5398,COMM_HEAVY,4,23047,1053,0.6364,MEDIUM,1,0
5399,COMM_HEAVY,1,5243,0,0.0000,MEDIUM,2,0
5400,COMM_HEAVY,2,12927,468,0.8338,MEDIUM,3,0
5401,COMM_HEAVY,1,8854,0,0.0000,MEDIUM,4,0
5402,COMM_HEAVY,1,3671,0,0.0000,MEDIUM,5,0
5403,COMM_HEAVY,4,25744,1456,0.8578,MEDIUM,6,0
5404,COMM_HEAVY,4,17244,1444,0.7753,MEDIUM,0,0
5405,COMM_HEAVY,2,7231,449,0.7224,MEDIUM,1,0
5406,COMM_HEAVY,1,6665,0,0.0000,MEDIUM,2,0
5407,COMM_HEAVY,4,18019,1198,0.6554,MEDIUM,3,0
5408,COMM_HEAVY,4,13697,1430,0.7460,MEDIUM,4,0
5409,COMM_HEAVY,1,8653,0,0.0000,MEDIUM,5,0
5410,COMM_HEAVY,1,1343,0,0.0000,MEDIUM,6,0
5411,COMM_HEAVY,4,21652,1384,0.7233,MEDIUM,0,0
5412,COMM_HEAVY,2,7888,493,0.7924,MEDIUM,1,0
5413,COMM_HEAVY,1,1925,0,0.0000,MEDIUM,2,0
5414,COMM_HEAVY,4,27106,1290,0.7470,MEDIUM,3,0
5415,COMM_HEAVY,1,1850,0,0.0000,MEDIUM,4,0
5416,COMM_HEAVY,4,20765,1070,0.6532,MEDIUM,5,0
5417,COMM_HEAVY,4,24352,1301,0.7745,MEDIUM,6,0
5418,COMM_HEAVY,4,25995,1273,0.8048,MEDIUM,0,0
5419,COMM_HEAVY,1,7533,0,0.0000,MEDIUM,1,0
5420,COMM_HEAVY,3,15025,844,0.7116,MEDIUM,2,0
5421,COMM_HEAVY,1,3044,0,0.0000,MEDIUM,3,0
5422,COMM_HEAVY,1,6922,0,0.0000,MEDIUM,4,0
5423,COMM_HEAVY,1,8306,0,0.0000,MEDIUM,5,0
5424,COMM_HEAVY,1,2476,0,0.0000,MEDIUM,6,0
5425,COMM_HEAVY,2,9724,388,0.6764,MEDIUM,0,0
5426,COMM_HEAVY,2,8955,449,0.7482,MEDIUM,1,0
5427,COMM_HEAVY,1,3653,0,0.0000,MEDIUM,2,0
5428,COMM_HEAVY,4,19489,1273,0.6982,MEDIUM,3,0
5429,COMM_HEAVY,1,7377,0,0.0000,MEDIUM,4,0
5430,COMM_HEAVY,4,23415,1129,0.7013,MEDIUM,5,0
5431,COMM_HEAVY,1,3616,0,0.0000,MEDIUM,6,0
5432,COMM_HEAVY,4,22611,1126,0.6800,MEDIUM,0,0
5433,COMM_HEAVY,4,35379,1392,0.9011,MEDIUM,1,0
5434,COMM_HEAVY,4,24999,1001,0.6634,MEDIUM,2,0
5435,COMM_HEAVY,1,5820,0,0.0000,MEDIUM,3,0
5436,COMM_HEAVY,4,23586,912,0.6178,MEDIUM,4,0
5437,COMM_HEAVY,1,7858,0,0.0000,MEDIUM,5,0
5438,COMM_HEAVY,1,7514,0,0.0000,MEDIUM,6,0
5439,COMM_HEAVY,4,26654,1138,0.6672,MEDIUM,0,0
5440,COMM_HEAVY,2,9957,361,0.6429,MEDIUM,1,0
5441,COMM_HEAVY,1,2501,0,0.0000,MEDIUM,2,0
5442,COMM_HEAVY,1,6205,0,0.0000,MEDIUM,3,0
5443,COMM_HEAVY,1,1087,0,0.0000,MEDIUM,4,0
5444,COMM_HEAVY,4,24727,1324,0.7882,MEDIUM,5,0
5445,COMM_HEAVY,1,1928,0,0.0000,MEDIUM,6,0
5446,COMM_HEAVY,1,4305,0,0.0000,MEDIUM,0,0
5447,COMM_HEAVY,4,16786,1354,0.7439,MEDIUM,1,0
5448,COMM_HEAVY,4,22056,1407,0.8191,MEDIUM,2,0
5449,COMM_HEAVY,2,12235,433,0.7756,MEDIUM,3,0
5450,COMM_HEAVY,4,22748,1290,0.7599,MEDIUM,4,0
5451,COMM_HEAVY,3,12109,919,0.7698,MEDIUM,5,0
5452,COMM_HEAVY,4,19023,1425,0.6954,MEDIUM,6,0
5453,COMM_HEAVY,4,17811,1277,0.6962,MEDIUM,0,0
5454,COMM_HEAVY,4,21936,1296,0.7567,MEDIUM,1,0
5455,COMM_HEAVY,4,16083,1292,0.6878,MEDIUM,2,0
5456,COMM_HEAVY,4,23238,1297,0.7631,MEDIUM,3,0
5457,COMM_HEAVY,4,28266,1239,0.6878,MEDIUM,4,0
5458,COMM_HEAVY,4,27272,1394,0.8671,MEDIUM,5,0
5459,COMM_HEAVY,2,9314,382,0.6620,MEDIUM,6,0
5460,COMM_HEAVY,4,18994,1269,0.7362,MEDIUM,0,0
5461,COMM_HEAVY,1,1286,0,0.0000,MEDIUM,1,0
5462,COMM_HEAVY,1,2785,0,0.0000,MEDIUM,2,0
5463,COMM_HEAVY,2,8020,478,0.7738,MEDIUM,3,0
5464,COMM_HEAVY,1,1362,0,0.0000,MEDIUM,4,0
5465,COMM_HEAVY,1,4346,0,0.0000,MEDIUM,5,0
5466,COMM_HEAVY,4,11045,1353,0.6448,MEDIUM,6,0
5467,COMM_HEAVY,1,7929,0,0.0000,MEDIUM,0,0
5468,COMM_HEAVY,4,19502,1156,0.6852,MEDIUM,1,0
5469,COMM_HEAVY,1,7135,0,0.0000,MEDIUM,2,0
5470,COMM_HEAVY,2,8812,458,0.7584,MEDIUM,3,0
5471,COMM_HEAVY,1,6671,0,0.0000,MEDIUM,4,0
5472,COMM_HEAVY,1,2155,0,0.0000,MEDIUM,5,0
5473,COMM_HEAVY,1,5035,0,0.0000,MEDIUM,6,0
5474,COMM_HEAVY,1,6026,0,0.0000,MEDIUM,0,0
5475,COMM_HEAVY,4,24543,1195,0.7332,MEDIUM,1,0
5476,COMM_HEAVY,2,17814,496,0.9454,MEDIUM,2,0
5477,COMM_HEAVY,4,22491,1199,0.6976,MEDIUM,3,0
5478,COMM_HEAVY,1,5251,0,0.0000,MEDIUM,4,0
5479,COMM_HEAVY,4,18306,1411,0.7924,MEDIUM,5,0
5480,COMM_HEAVY,4,23011,1254,0.7855,MEDIUM,6,0
5481,COMM_HEAVY,4,32023,1137,0.7389,MEDIUM,0,0
5482,COMM_HEAVY,4,17942,1161,0.6029,MEDIUM,1,0
5483,COMM_HEAVY,1,1274,0,0.0000,MEDIUM,2,0
5484,COMM_HEAVY,4,11487,1287,0.6594,MEDIUM,3,0
5485,COMM_HEAVY,1,4621,0,0.0000,MEDIUM,4,0
5486,COMM_HEAVY,1,2214,0,0.0000,MEDIUM,5,0
5487,COMM_HEAVY,4,18159,1204,0.6048,MEDIUM,6,0
5488,COMM_HEAVY,1,9592,0,0.0000,MEDIUM,0,0
5489,COMM_HEAVY,1,1929,0,0.0000,MEDIUM,1,0
5490,COMM_HEAVY,4,19106,1310,0.7411,MEDIUM,2,0
5491,COMM_HEAVY,3,21775,748,0.7479,MEDIUM,3,0
5492,COMM_HEAVY,4,17041,1258,0.7158,MEDIUM,4,0
5493,COMM_HEAVY,1,4939,0,0.0000,MEDIUM,5,0
5494,COMM_HEAVY,4,22960,1219,0.7188,MEDIUM,6,0
5495,COMM_HEAVY,1,4829,0,0.0000,MEDIUM,0,0
5496,COMM_HEAVY,1,3402,0,0.0000,MEDIUM,1,0
5497,COMM_HEAVY,4,21103,1350,0.7717,MEDIUM,2,0
5498,COMM_HEAVY,1,7434,0,0.0000,MEDIUM,3,0
5499,COMM_HEAVY,1,6479,0,0.0000,MEDIUM,4,0
5500,COMM_HEAVY,4,32089,1154,0.7843,MEDIUM,5,0
5501,COMM_HEAVY,3,15699,955,0.7968,MEDIUM,6,0
5502,COMM_HEAVY,4,16366,1392,0.7639,MEDIUM,0,0
5503,COMM_HEAVY,4,16729,1286,0.7638,MEDIUM,1,0
5504,COMM_HEAVY,1,1679,0,0.0000,MEDIUM,2,0
5505,COMM_HEAVY,4,18619,1200,0.7277,MEDIUM,3,0
5506,COMM_HEAVY,4,21241,1316,0.7346,MEDIUM,4,0
5507,COMM_HEAVY,4,20953,1241,0.7259,MEDIUM,5,0
5508,COMM_HEAVY,2,8101,391,0.6561,MEDIUM,6,0
5509,COMM_HEAVY,1,6422,0,0.0000,MEDIUM,0,0
5510,COMM_HEAVY,1,2634,0,0.0000,MEDIUM,1,0
5511,COMM_HEAVY,4,28706,1228,0.7806,MEDIUM,2,0
5512,COMM_HEAVY,4,13906,1316,0.7011,MEDIUM,3,0
5513,COMM_HEAVY,4,25712,1283,0.7893,MEDIUM,4,0
5514,COMM_HEAVY,4,31736,1242,0.8193,MEDIUM,5,0
5515,COMM_HEAVY,4,22004,1391,0.8033,MEDIUM,6,0
5516,COMM_HEAVY,4,16171,1410,0.7451,MEDIUM,0,0
5517,COMM_HEAVY,4,22991,1268,0.7630,MEDIUM,1,0
5518,COMM_HEAVY,1,1904,0,0.0000,MEDIUM,2,0
5519,COMM_HEAVY,1,2356,0,0.0000,MEDIUM,3,0
5520,COMM_HEAVY,4,25493,1333,0.8149,MEDIUM,4,0
5521,COMM_HEAVY,2,6703,382,0.6228,MEDIUM,5,0
5522,COMM_HEAVY,4,19918,1268,0.7293,MEDIUM,6,0
5523,COMM_HEAVY,1,1445,0,0.0000,MEDIUM,0,0
5524,COMM_HEAVY,3,7892,869,0.6814,MEDIUM,1,0
5525,COMM_HEAVY,4,31908,1298,0.8397,MEDIUM,2,0
5526,COMM_HEAVY,4,26014,1170,0.7142,MEDIUM,3,0
5527,COMM_HEAVY,4,16859,1365,0.7294,MEDIUM,4,0
5528,COMM_HEAVY,1,8902,0,0.0000,MEDIUM,5,0
5529,COMM_HEAVY,1,5995,0,0.0000,MEDIUM,6,0
5530,COMM_HEAVY,3,19305,970,0.8655,MEDIUM,0,0
5531,COMM_HEAVY,1,6019,0,0.0000,MEDIUM,1,0
5532,COMM_HEAVY,1,5724,0,0.0000,MEDIUM,2,0
5533,COMM_HEAVY,4,19211,1317,0.7190,MEDIUM,3,0
5534,COMM_HEAVY,1,7659,0,0.0000,MEDIUM,4,0
5535,COMM_HEAVY,4,25497,986,0.6357,MEDIUM,5,0
5536,COMM_HEAVY,4,7994,1355,0.6865,MEDIUM,6,0
5537,COMM_HEAVY,1,1805,0,0.0000,MEDIUM,0,0
5538,COMM_HEAVY,1,4086,0,0.0000,MEDIUM,1,0
5539,COMM_HEAVY,2,11487,421,0.7479,MEDIUM,2,0
5540,COMM_HEAVY,4,23490,1296,0.7605,MEDIUM,3,0
5541,COMM_HEAVY,1,6363,0,0.0000,MEDIUM,4,0
5542,COMM_HEAVY,4,25732,1329,0.7988,MEDIUM,5,0
5543,COMM_HEAVY,1,3572,0,0.0000,MEDIUM,6,0
5544,COMM_HEAVY,4,26445,1105,0.6781,MEDIUM,0,0
5545,COMM_HEAVY,4,15102,1097,0.6359,MEDIUM,1,0
5546,COMM_HEAVY,1,4707,0,0.0000,MEDIUM,2,0
5547,COMM_HEAVY,4,34443,1121,0.7727,MEDIUM,3,0
5548,COMM_HEAVY,1,9597,0,0.0000,MEDIUM,4,0
5549,COMM_HEAVY,4,24493,1145,0.7241,MEDIUM,5,0
5550,COMM_HEAVY,4,24381,1201,0.7214,MEDIUM,6,0
5551,COMM_HEAVY,4,21971,1360,0.6990,MEDIUM,0,0
5552,COMM_HEAVY,1,8048,0,0.0000,MEDIUM,1,0
5553,COMM_HEAVY,4,20002,1403,0.7779,MEDIUM,2,0
5554,COMM_HEAVY,1,9959,0,0.0000,MEDIUM,3,0
5555,COMM_HEAVY,4,17171,1278,0.7107,MEDIUM,4,0
5556,COMM_HEAVY,4,21747,1271,0.7626,MEDIUM,5,0
5557,COMM_HEAVY,1,7581,0,0.0000,MEDIUM,6,0
5558,COMM_HEAVY,1,4528,0,0.0000,MEDIUM,0,0
5559,COMM_HEAVY,1,8537,0,0.0000,MEDIUM,1,0
5560,COMM_HEAVY,4,19813,972,0.6090,MEDIUM,2,0
5561,COMM_HEAVY,1,7380,0,0.0000,MEDIUM,3,0
5562,COMM_HEAVY,2,12326,384,0.7099,MEDIUM,4,0
5563,COMM_HEAVY,4,26322,1258,0.7597,MEDIUM,5,0
5564,COMM_HEAVY,1,3405,0,0.0000,MEDIUM,6,0
5565,COMM_HEAVY,2,12920,452,0.8118,MEDIUM,0,0
5566,COMM_HEAVY,2,6453,507,0.7900,MEDIUM,1,0
5567,COMM_HEAVY,1,9337,0,0.0000,MEDIUM,2,0
5568,COMM_HEAVY,4,22808,1242,0.7413,MEDIUM,3,0
5569,COMM_HEAVY,1,8378,0,0.0000,MEDIUM,4,0
5570,COMM_HEAVY,4,26570,1071,0.7020,MEDIUM,5,0
5571,COMM_HEAVY,4,18101,1308,0.7236,MEDIUM,6,0
5572,COMM_HEAVY,1,1359,0,0.0000,MEDIUM,0,0
5573,COMM_HEAVY,1,3504,0,0.0000,MEDIUM,1,0
5574,COMM_HEAVY,1,6697,0,0.0000,MEDIUM,2,0
5575,COMM_HEAVY,4,29582,1122,0.7445,MEDIUM,3,0
5576,COMM_HEAVY,4,14710,1325,0.6955,MEDIUM,4,0
5577,COMM_HEAVY,4,21077,1385,0.7613,MEDIUM,5,0
5578,COMM_HEAVY,4,29023,1050,0.6941,MEDIUM,6,0
5579,COMM_HEAVY,2,13004,445,0.8035,MEDIUM,0,0
5580,COMM_HEAVY,4,26569,1153,0.6395,MEDIUM,1,0
5581,COMM_HEAVY,4,13270,1250,0.6753,MEDIUM,2,0
5582,COMM_HEAVY,1,3014,0,0.0000,MEDIUM,3,0
5583,COMM_HEAVY,4,18933,1343,0.7589,MEDIUM,4,0
5584,COMM_HEAVY,4,18899,1152,0.6716,MEDIUM,5,0
5585,COMM_HEAVY,4,20936,1302,0.7733,MEDIUM,6,0
5586,COMM_HEAVY,4,30102,1194,0.7860,MEDIUM,0,0
5587,COMM_HEAVY,2,12668,442,0.7944,MEDIUM,1,0
5588,COMM_HEAVY,3,14601,945,0.7876,MEDIUM,2,0
5589,COMM_HEAVY,1,7252,0,0.0000,MEDIUM,3,0
5590,COMM_HEAVY,4,16467,1350,0.7417,MEDIUM,4,0
5591,COMM_HEAVY,1,6597,0,0.0000,MEDIUM,5,0
5592,COMM_HEAVY,1,3368,0,0.0000,MEDIUM,6,0
5593,COMM_HEAVY,4,20876,1248,0.7381,MEDIUM,0,0
5594,COMM_HEAVY,4,26924,1119,0.6820,MEDIUM,1,0
5595,COMM_HEAVY,1,1531,0,0.0000,MEDIUM,2,0
5596,COMM_HEAVY,1,2360,0,0.0000,MEDIUM,3,0
5597,COMM_HEAVY,4,20996,1282,0.7388,MEDIUM,4,0
5598,COMM_HEAVY,4,23194,1230,0.6913,MEDIUM,5,0
5599,COMM_HEAVY,4,18767,1147,0.7113,MEDIUM,6,0
5600,COMM_HEAVY,2,14718,320,0.6583,MEDIUM,0,0
5601,COMM_HEAVY,4,21908,1332,0.7356,MEDIUM,1,0
5602,COMM_HEAVY,4,16432,1284,0.6944,MEDIUM,2,0
5603,COMM_HEAVY,1,8206,0,0.0000,MEDIUM,3,0
5604,COMM_HEAVY,4,23483,1215,0.7487,MEDIUM,4,0
5605,COMM_HEAVY,1,4295,0,0.0000,MEDIUM,5,0
5606,COMM_HEAVY,3,13194,816,0.7191,MEDIUM,6,0
5607,COMM_HEAVY,1,1259,0,0.0000,MEDIUM,0,0
5608,COMM_HEAVY,4,18024,1286,0.7005,MEDIUM,1,0
5609,COMM_HEAVY,4,19178,1414,0.7812,MEDIUM,2,0
5610,COMM_HEAVY,1,7385,0,0.0000,MEDIUM,3,0
5611,COMM_HEAVY,2,11078,342,0.6338,MEDIUM,4,0
5612,COMM_HEAVY,4,22423,1168,0.7225,MEDIUM,5,0
5613,COMM_HEAVY,3,18219,900,0.7813,MEDIUM,6,0
5614,COMM_HEAVY,4,23697,1216,0.7043,MEDIUM,0,0
5615,COMM_HEAVY,4,18023,1196,0.6509,MEDIUM,1,0
5616,COMM_HEAVY,1,5983,0,0.0000,MEDIUM,2,0
5617,COMM_HEAVY,4,22652,1200,0.7103,MEDIUM,3,0
5618,COMM_HEAVY,4,27508,1137,0.7165,MEDIUM,4,0
5619,COMM_HEAVY,1,2508,0,0.0000,MEDIUM,5,0
5620,COMM_HEAVY,4,28493,1154,0.7457,MEDIUM,6,0
5621,COMM_HEAVY,4,23696,1304,0.7407,MEDIUM,0,0
5622,COMM_HEAVY,4,26902,1235,0.7687,MEDIUM,1,0
5623,COMM_HEAVY,2,12058,324,0.6239,MEDIUM,2,0
5624,COMM_HEAVY,4,20775,1265,0.6915,MEDIUM,3,0
5625,COMM_HEAVY,1,7949,0,0.0000,MEDIUM,4,0
5626,COMM_HEAVY,1,6762,0,0.0000,MEDIUM,5,0
5627,COMM_HEAVY,4,23928,1185,0.7342,MEDIUM,6,0
5628,COMM_HEAVY,1,4302,0,0.0000,MEDIUM,0,0
5629,COMM_HEAVY,1,2320,0,0.0000,MEDIUM,1,0
5630,COMM_HEAVY,4,21945,1201,0.6840,MEDIUM,2,0
5631,COMM_HEAVY,2,9331,505,0.8304,MEDIUM,3,0
5632,COMM_HEAVY,1,9960,0,0.0000,MEDIUM,4,0
5633,COMM_HEAVY,4,18084,1311,0.7270,MEDIUM,5,0
5634,COMM_HEAVY,1,8394,0,0.0000,MEDIUM,6,0
5635,COMM_HEAVY,4,20045,1237,0.7146,MEDIUM,0,0
5636,COMM_HEAVY,4,22771,1325,0.7652,MEDIUM,1,0
5637,COMM_HEAVY,1,1060,0,0.0000,MEDIUM,2,0
5638,COMM_HEAVY,1,3849,0,0.0000,MEDIUM,3,0
5639,COMM_HEAVY,2,15263,275,0.6050,MEDIUM,4,0
5640,COMM_HEAVY,2,9354,409,0.6995,MEDIUM,5,0
5641,COMM_HEAVY,4,19498,1206,0.6974,MEDIUM,6,0
5642,COMM_HEAVY,4,31489,1302,0.8110,MEDIUM,0,0
5643,COMM_HEAVY,4,17832,1360,0.7328,MEDIUM,1,0
5644,COMM_HEAVY,2,18098,386,0.7993,MEDIUM,2,0
5645,COMM_HEAVY,3,12366,897,0.7165,MEDIUM,3,0
5646,COMM_HEAVY,2,11933,352,0.6603,MEDIUM,4,0
5647,COMM_HEAVY,4,21146,1330,0.8046,MEDIUM,5,0
5648,COMM_HEAVY,4,13946,1307,0.6874,MEDIUM,6,0
5649,COMM_HEAVY,3,15206,821,0.6857,MEDIUM,0,0
5650,COMM_HEAVY,4,23299,1317,0.7441,MEDIUM,1,0
5651,COMM_HEAVY,4,23746,1110,0.7055,MEDIUM,2,0
5652,COMM_HEAVY,3,18705,796,0.7256,MEDIUM,3,0
5653,COMM_HEAVY,4,19399,1289,0.7491,MEDIUM,4,0
5654,COMM_HEAVY,1,6135,0,0.0000,MEDIUM,5,0
5655,COMM_HEAVY,1,2155,0,0.0000,MEDIUM,6,0
5656,COMM_HEAVY,2,10967,500,0.8481,MEDIUM,0,0
5657,COMM_HEAVY,4,28532,1005,0.6765,MEDIUM,1,0
5658,COMM_HEAVY,1,9682,0,0.0000,MEDIUM,2,0
5659,COMM_HEAVY,1,7731,0,0.0000,MEDIUM,3,0
5660,COMM_HEAVY,4,21880,1246,0.7317,MEDIUM,4,0
5661,COMM_HEAVY,4,19149,1405,0.7905,MEDIUM,5,0
5662,COMM_HEAVY,1,7158,0,0.0000,MEDIUM,6,0
5663,COMM_HEAVY,1,1362,0,0.0000,MEDIUM,0,0
5664,COMM_HEAVY,1,7029,0,0.0000,MEDIUM,1,0
5665,COMM_HEAVY,4,24901,1030,0.6140,MEDIUM,2,0
5666,COMM_HEAVY,1,1089,0,0.0000,MEDIUM,3,0
5667,COMM_HEAVY,4,22447,1151,0.6913,MEDIUM,4,0
5668,COMM_HEAVY,1,9120,0,0.0000,MEDIUM,5,0
5669,COMM_HEAVY,4,30675,1296,0.8182,MEDIUM,6,0
5670,COMM_HEAVY,4,35629,1279,0.8336,MEDIUM,0,0
5671,COMM_HEAVY,1,3083,0,0.0000,MEDIUM,1,0
5672,COMM_HEAVY,1,7002,0,0.0000,MEDIUM,2,0
5673,COMM_HEAVY,4,24797,1320,0.7888,MEDIUM,3,0
5674,COMM_HEAVY,1,2067,0,0.0000,MEDIUM,4,0
5675,COMM_HEAVY,1,1325,0,0.0000,MEDIUM,5,0
5676,COMM_HEAVY,1,4033,0,0.0000,MEDIUM,6,0
5677,COMM_HEAVY,4,24771,1196,0.6794,MEDIUM,0,0
5678,COMM_HEAVY,1,2397,0,0.0000,MEDIUM,1,0
5679,COMM_HEAVY,1,4838,0,0.0000,MEDIUM,2,0
5680,COMM_HEAVY,4,19419,1173,0.7047,MEDIUM,3,0
5681,COMM_HEAVY,4,23523,1353,0.8161,MEDIUM,4,0
5682,COMM_HEAVY,4,30035,1296,0.8158,MEDIUM,5,0
5683,COMM_HEAVY,4,19183,1301,0.7080,MEDIUM,6,0
5684,COMM_HEAVY,4,30657,1245,0.7821,MEDIUM,0,0
5685,COMM_HEAVY,1,8654,0,0.0000,MEDIUM,1,0
5686,COMM_HEAVY,1,1554,0,0.0000,MEDIUM,2,0
5687,COMM_HEAVY,1,3037,0,0.0000,MEDIUM,3,0
5688,COMM_HEAVY,4,27539,1171,0.7312,MEDIUM,4,0
5689,COMM_HEAVY,1,1293,0,0.0000,MEDIUM,5,0
5690,COMM_HEAVY,4,28938,1427,0.8905,MEDIUM,6,0
5691,COMM_HEAVY,1,1581,0,0.0000,MEDIUM,0,0
5692,COMM_HEAVY,3,19445,812,0.7348,MEDIUM,1,0
5693,COMM_HEAVY,4,25961,1104,0.6456,MEDIUM,2,0
5694,COMM_HEAVY,2,10764,436,0.7576,MEDIUM,3,0
5695,COMM_HEAVY,1,7719,0,0.0000,MEDIUM,4,0
5696,COMM_HEAVY,4,26101,1287,0.7901,MEDIUM,5,0
5697,COMM_HEAVY,1,9678,0,0.0000,MEDIUM,6,0
5698,COMM_HEAVY,1,2307,0,0.0000,MEDIUM,0,0
5699,COMM_HEAVY,1,3403,0,0.0000,MEDIUM,1,0
5700,COMM_HEAVY,1,2687,0,0.0000,MEDIUM,2,0
5701,COMM_HEAVY,4,18634,1157,0.6889,MEDIUM,3,0
5702,COMM_HEAVY,4,27966,1294,0.8074,MEDIUM,4,0
5703,COMM_HEAVY,1,7773,0,0.0000,MEDIUM,5,0
5704,COMM_HEAVY,1,4462,0,0.0000,MEDIUM,6,0
5705,COMM_HEAVY,4,30136,1193,0.7871,MEDIUM,0,0
5706,COMM_HEAVY,1,3487,0,0.0000,MEDIUM,1,0
5707,COMM_HEAVY,4,26046,1305,0.8098,MEDIUM,2,0
5708,COMM_HEAVY,4,22542,1399,0.8212,MEDIUM,3,0
5709,COMM_HEAVY,3,12501,809,0.6592,MEDIUM,4,0
5710,COMM_HEAVY,1,1515,0,0.0000,MEDIUM,5,0
5711,COMM_HEAVY,4,23303,1317,0.7781,MEDIUM,6,0
